id,Country,Year,Debt,RGDP,GDP,dRGDP,GDPI,GDP1,GDP2,RGDP1,RGDP2,GDPI1,GDPI2,Infl,Debt1,Debt2,Debtalt,GDP2alt,GDPalt,RGDP2alt,debtgdp,GDP3,GNI,lRGDP,lRGDP1,lRGDP2
221,Canada,1974,49057,,,4.08487519860592,,154.038,129730,324928,,,,14.1499,,,,,,,37.8146920527249,,,,312176,
222,Canada,1975,55125,,,2.25926974591295,,173.621,148702,332269,,,,9.3151,,,,,,,37.0707858670361,,,,324928,
223,Canada,1976,61928,,,5.47688770243386,,199.994,170709,350467,,,,6.964,,,,,,,36.2769391186171,,,,332269,
224,Canada,1977,69735,,,3.3606587781446,,220.973,191532,362245,,,,8.4885,,,,,,,36.4090595827329,,,,350467,
225,Canada,1978,82355,,,4.04394815663431,,244.877,241225,376894,,,,8.7732,,,,,,,34.1403254223236,,,,362245,
226,Canada,1979,100492,,,4.15687169336736,,279.577,266107,392561,,,,9.3338,,,,,,,37.7637566843413,,,,376894,
227,Canada,1980,110611,,,1.33813598396173,,314.39,314698,397814,1025780,,,10.107,,,,,,,35.1483009107144,,,,392561,
228,Canada,1981,127665,,,1.5475053130301,,360.471,360827,410164,1041654,,,12.472,,,,,,,35.3812214717857,,,,397814,1025780
229,Canada,1982,144505,,,0.124993519921213,,379.859,399185,397671,1042956,,,10.769,,,,,,,36.2000075153124,,,,410164,1041654
230,Canada,1983,173091,,,3.866893713637,,411.386,443475,409246,1083286,,,5.864,,,,,,,39.030610519195,,,,397671,1042956
231,Canada,1984,209304,,,5.89410368083774,,449.582,498656,432711,1147136,,,4.305,,,,,,,41.9736251042803,,,,409246,1083286
232,Canada,1985,250515,,,5.35402951350146,,485.714,552432,456107,1208554,,,3.962,,,,,,,45.3476626987575,,,,432711,1147136
233,Canada,1986,284037,,,4.0375523145842,,512.541,570893,468055,1257350,,,4.195,,,,,,,49.753106098691,,,,456107,1208554
234,Canada,1987,318277,,,1.78001352049946,,558.949,622867,487138,1279731,,,4.356,,,,,,,51.0987096763836,,,,468055,1257350
235,Canada,1988,349894,,,-0.172848825260929,,613.094,652073,510815,1277519,,,4.028,,,,,,,53.6587161253418,,,,487138,1279731
236,Canada,1989,379993,,,0.997558549031363,,657.728,695771,523177,1290263,,,4.984,,,,,,,54.6146648825547,,,,510815,1277519
237,Canada,1990,406606,,,1.9275140029591,,679.921,736295,524475,1315133,,,4.78,,,,,,,55.223246117385,,,,523177,1290263
238,Canada,1991,444557,,,3.10462896148147,,685.367,775727,513291.9201,1355963,,,5.626,,,,,,,57.3084345394707,,,,524475,1315133
239,Canada,1992,476104,,,3.5231049814781,,700.48,797314,517778.7606,1403735,,,1.49,,,,,,,59.7134880360811,,,,513291.9201,1355963
240,Canada,1993,514357,,,2.78663707893585,,727.184,838297,529920.6972,1442852,,,1.865,,,,,,,61.3573709556398,,,,517778.7606,1403735
241,Canada,1994,557604,,,5.05138434156795,,770.873,878806,555411.2016,1515736,,,0.136,,,,,,,63.4501812686759,,,,529920.6972,1442852
242,Canada,1995,595877,,,4.18634907398121,,810.426,943437,570868.2258,1579190,,,2.189,,,,,,,63.1602322147637,,,,555411.2016,1515736
243,Canada,1996,634939,,,5.09976633590639,,836.864,1032990,580059.7477,1659725,,,1.58,,,,,,,61.4661322955692,,,,570868.2258,1579190
244,Canada,1997,651124,,,5.39264034704545,,882.733,1119180,604681.7889,1749228,,,1.612,,,,,,,58.1786665237049,,,,580059.7477,1659725
245,Canada,1998,645725,,,2.68278349077422,,914.973,1140360,629755,1796156,,,0.987,,,,,,,56.6246623873163,,,,604681.7889,1749228
246,Canada,1999,648389,,,2.02577059008238,,982.441,1240430,664604,1832542,,,1.744,,,,,,,52.2713091427973,,,,629755,1796156
247,Canada,2000,648212,,,3.25356799462169,,1076.58,1481240,699382,1892165,,,2.738,,,,,,,43.7614431152278,,,,664604,1832542
248,Canada,2001,644900,,,1.99015413560657,,1108.05,1536890,709074,1929822,,,2.507,,,,,,,41.9613635328488,,,,699382,1892165
249,Canada,2002,640526,,,1.5020556300011,,1152.91,1532310,732692,1958809,,,2.276,,,,,,,41.8013326285151,,,,709074,1929822
250,Canada,2003,629638,,,1.01352403424735,,1213.18,1593830,746491,1978662,,,2.742,,,,,,,39.5047150574403,,,,732692,1958809
251,Canada,2004,628830,,,3.86412636417943,,1290.91,1743040,769405,2055120,,,1.841,,,,,,,36.0766247475675,,,,746491,1978662
252,Canada,2005,626217,,,2.73920744287439,,1373.85,1945720,792964,2111414,,,2.23,,,,,,,32.1843327919742,,,,769405,2055120
253,Canada,2006,619701,,,2.28088854199129,,1449.22,2159570,814835,2159573,,,2.018,,,,,,,28.6955736558667,,,,792964,2111414
254,Canada,2007,618765,,,3.13409178573727,,1532.94,2277110,,2227256,,,2.123,,,,,,,27.1732590871763,,,,814835,2159573
255,Canada,2008,594390,,,2.13213029844797,,1600.08,2548320,,2274744,,,2.385,,,,,,,23.3247786777171,,,,,2227256
256,Canada,2009,719627,,,-1.90667609190309,,1523.67,2379940,,2231372,,,0.147,,,,,,,30.2371908535509,,,,,2274744
257,Denmark,1946,,,,15.6036446469248,,,,23690.1,,,,1.88698,1476.4,,,,,,,,,,20492.52,
258,Denmark,1947,,,,5.61576354679802,,,,25020.48,,,,3.08649,11601.2,,,,,,,,,,23690.1,
259,Denmark,1948,,,,2.70522388059702,,,,25697.34,,,,1.79658,10060,,,,,,,,,,25020.48,
260,Denmark,1949,,,,6.90281562216166,,,,27471.18,,,,0,9630,,,,,,,,,,25697.34,
261,Denmark,1950,,,,7.9458545282729,,,21568,29654,,,,8.82437,9994.4,3.4,,,,,46.3390207715134,,,,27471.18,
262,Denmark,1951,,,,0.667700816078765,,,23137,29852,,,,10.64426,9505.9,3.7,,,,,41.0852746682802,,,,29654,
263,Denmark,1952,,,,0.978158917325467,,,24676,30144,,,,2.47846,9555.8,4.4,,,,,38.7250769978927,,,,29852,
264,Denmark,1953,,,,5.68935774946921,,,26432,31859,,,,-0.80582,9552.2,5.5,,,,,36.1387711864407,,,,30144,
265,Denmark,1954,,,,1.94293606202329,,,27705,32478,,,,1.62526,8144,9.1,,,,,29.3954159898935,,,,31859,
266,Denmark,1955,,,,1.07765256481311,,,28920,32828,,,,8.46523,8630,10.3,,,,,29.8409405255878,,,,32478,
267,Denmark,1956,,,,1.20933349579626,,,30929,33225,,,,3.79728,8848,10.2,,,,,28.6074557858321,,,,32828,
268,Denmark,1957,,,,7.58765989465764,,,32870,35746,,,,0,8903,10.1,,,,,27.085488287192,,,,33225,
269,Denmark,1958,,,,2.25200022380125,,,34340,36551,,,,1.21961,8979,11,,,,,26.1473500291206,,,,35746,
270,Denmark,1959,,,,7.43892095975487,,,38084,39270,,,,2.40936,8805,11.4,,,,,23.1199453838882,,,,36551,
271,Denmark,1960,,,,2.79348102877515,,,40786,40367,,,,0,8127,13.4,,,,,19.9259549845535,,,,39270,
272,Denmark,1961,,,,6.33933658681596,,,45616,42926,,,,5.88284,7483,16,,,,,16.4043318133988,,,,40367,
273,Denmark,1962,,,,5.51879979499603,,,51387,45295,,,,8.88829,7750,15.4,,,,,15.0816354330862,,,,42926,
274,Denmark,1963,,,,0.627000772712227,,,54282,45579,,,,2.04138,7314,16.4,,,,,13.4740798054604,,,,45295,
275,Denmark,1964,,,,9.35518550209526,,,62049,49843,,,,4.99961,6673,17.5,,,,,10.7544037776596,,,,45579,
276,Denmark,1965,,,,4.56232570270649,,,69700,52117,,,,7.6193,5483,17.9,,,,,7.86657101865136,,,,49843,
277,Denmark,1966,,,,2.72847631291133,,,78885,53539,,,,6.64566,4809,19.5,,,,,6.09621601064841,,,,52117,
278,Denmark,1967,,,,3.36203515194531,,,86894,55339,,,,9.74887,5057,23.7,,,,,5.81973438902571,,,,53539,
279,Denmark,1968,,,,4.10921773071433,,,96826,57613,,,,6.13738,5125,25.9,,,,,5.29299981409952,,,,55339,
280,Denmark,1969,,,,6.37009008383524,,,110386,61283,,,,4.23817,5246,25.7,,,,,4.75241425543094,,,,57613,
281,Denmark,1970,,,,2.0250314116476,,,122143,62524,,,,6.69819,5871,24.4,,,,,4.80666104484088,,,,61283,
282,Denmark,1971,,,,2.66617618834368,,,135254,64191,,,,5.81365,6786,25.5,,,,,5.01722684726515,,,,62524,
283,Denmark,1972,,,,5.27644062251718,,,155323,67578,,,,6.79855,8208,27.9,,,,,5.28447171378354,,,,64191,
284,Denmark,1973,,,,3.63135931812129,,,178155,70032,,,,11.04498,8840,29.2,,,,,4.9619713171115,,,,67578,
285,Denmark,1974,,,,-0.93243088873658,,,199656,69379,,,,15.28759,9106,35.5,,,,,4.56084465280282,,,,70032,
286,Denmark,1975,,,,-0.660142117931939,,,223381,68921,,,,6.92232,9690,54.8,,,,,4.33788012409292,,,,69379,
287,Denmark,1976,,,,6.47262808142657,,,259232,73382,,,,11.04311,,64.1,,,,,,,,,68921,
288,Denmark,1977,,,,1.62301381810253,,,287957,74573,,,,11.67407,,75.6,,,,,,,,,73382,
289,Denmark,1978,,,,1.47640566961234,,,321064,75674,,,,8.58601,,90.1,,,,,,,,,74573,
290,Denmark,1979,,,,3.54414990617649,,,357313,78356,,,,10.72421,,103,,,,,,,,,75674,
291,Denmark,1980,,,,-0.441574352953189,,,385808,78010,815.421,,,12.33,134928.63184,117.6,,,,,34.973,,,,78356,
292,Denmark,1981,,,,-0.886903820235196,,,422403,77316,808.189,,,11.728,191910.35499,137.5,,,,,45.433,,,,78010,815.421
293,Denmark,1982,,,,3.71398274413535,,,482211,79650,838.205,,,10.123,282324.89628,157.7,,,,,58.548,,,,77316,808.189
294,Denmark,1983,,,,2.65185724255999,,,531728,81656,860.433,,,6.92,373666.53472,174.7,,,,,70.274,,,,79650,838.205
295,Denmark,1984,,,,4.16557709897225,,,583546,85241,896.275,,,6.282,425866.03534,186.9,,,,,72.979,,,,81656,860.433
296,Denmark,1985,,,,4.02443446486849,,,634018,88897,932.345,,,4.687,449074.9494,200.6,,,,,70.83,,,,85241,896.275
297,Denmark,1986,,,,4.94924089258804,,,685565,92135,978.489,,,3.678,464340.03015,211.4,,,,,67.731,,,,88897,932.345
298,Denmark,1987,,,,0.289936831175419,,,720942,92406,981.326,,,4.015,467545.30584,225.2,,,,,64.852,,,,92135,978.489
299,Denmark,1988,,,,-0.142664109582336,,,748274,93482,979.926,,,4.521,469018.1432,242.9,,,,,62.68,,,,92406,981.326
300,Denmark,1989,,,,0.572900402683452,,,788600,93728,985.54,,,4.781,482607.428,250.8,,,,,61.198,,,,93482,979.926
301,Denmark,1990,,,,1.60744363496155,,,840648,94863,1001.382,,,2.632,525600,277.2,,,,,62.5231963913552,,,,93728,985.54
302,Denmark,1991,,,,1.3004028432706,,,874363,96096.60112,1014.404,,,2.399,554700,299.6,,,,,63.44047037672,,,,94863,1001.382
303,Denmark,1992,,,,1.97544568041923,,,906595,97994.93667,1034.443,,,2.113,616100,310.2,,,,,67.9575775291062,,,,96096.60112,1014.404
304,Denmark,1993,,,,-0.089613444143366,,,911809,97907.11101,1033.516,,,1.237,727800,350.4,,,,,79.819348131023,,,,97994.93667,1034.443
305,Denmark,1994,,,,5.52541034681611,,,976945,103316.88533,1090.622,,,2,750300,364.3,,,,,76.8006387258239,,,,97907.11101,1033.516
306,Denmark,1995,,,,3.06522333127333,,,1019540,106483.77889,1124.052,,,2.092,770000,385.7,,,,,75.5242560370363,,,,103316.88533,1090.622
307,Denmark,1996,,,,2.83456637237425,,,1069490,109502.13439,1155.914,,,2.113,788600,426,,,,,73.736079813743,,,,106483.77889,1124.052
308,Denmark,1997,,,,3.19850784746962,,,1125640,113004.57022,1192.886,,,2.194,777300,459.7,,,,,69.0540492519811,,,,109502.13439,1155.914
309,Denmark,1998,,,,2.16039085042494,,,1163620,115447,1218.657,,,1.84,744700,488,,,,,63.998556229697,,,,113004.57022,1192.886
310,Denmark,1999,,,,2.56044153523098,,,1213470,118399,1249.86,,,2.49,738600,708.3,,,,,60.8667705011249,,,,115447,1218.657
311,Denmark,2000,,,,3.52871521610421,,,1293960,122628,1293.964,,,2.919,711200,715.6,,,,,54.9630591362948,,,,118399,1249.86
312,Denmark,2001,,,,0.70488823491226,,,1335610,123502,1303.085,,,2.361,694800,697.3,,,,,52.0211738456585,,,,122628,1293.964
313,Denmark,2002,,,,0.465817655793743,,,1372740,124062,1309.155,,,2.418,708600,719.4,,,,,51.6193889593077,,,,123502,1303.085
314,Denmark,2003,,,,0.383758989577254,,,1400690,124543,1314.179,,,2.088,694900,767.713,,,,,49.6112630203685,,,,124062,1309.155
315,Denmark,2004,,,,2.29649081289534,,,1466180,127175,1344.359,,,1.156,688500,812.123,,,,,46.9587635897366,,,,124543,1314.179
316,Denmark,2005,,,,2.44518019368338,,,1545260,131082,1377.231,,,1.811,607160,886.254,,,,,39.291769669829,,,,127175,1344.359
317,Denmark,2006,,,,3.34395609741576,,,1628630,135711,1423.285,,,1.9,534241,918.911,,,,,32.8030921694922,,,,131082,1377.231
318,Denmark,2007,,,,1.64654303249172,,,1687890,,1446.72,,,1.712,470682,939.988,,,,,27.8858219433731,,,,135711,1423.285
319,Denmark,2008,,,,-1.20182205264322,,,1734650,,1429.333,,,3.399,562601,966.197,,,,,32.4331133081601,,,,,1446.72
320,Denmark,2009,,,,-2.43302295546245,,,1674260,,1394.557,,,1.68,631556,1029.953,,,,,37.7215008421631,,,,,1429.333
321,Finland,1946,,,,8.13212396862522,,1324.83,,14017.47,,,,39.68,935.62,,93562,,,,70.6218911105576,,,,12963.28,
322,Finland,1947,,,,2.32452789269391,,1917.37,,14343.31,,,,42.01,1007.54,,100754,,,,52.548021508629,,,,14017.47,
323,Finland,1948,,,,7.92871380455418,,2648.67,,15480.55,,,,22.64,1033.25,,103325,,,,39.0101447141395,,,,14343.31,
324,Finland,1949,,,,6.06683871051092,,3591.96,,16419.73,,,,2.57,957,,95700,,,,26.6428356663214,,,,15480.55,
325,Finland,1950,,,,3.84458209726957,,3811.54,912.25,17051,,,,17.4,971,,97100,,,,25.4752672148266,,,,16419.73,
326,Finland,1951,,,,8.50390006451234,,4820.59,1328.85,18501,,,,13.34,924,,92400,,,,19.167778218019,,,,17051,
327,Finland,1952,,,,3.35117020701583,,7056.13,1375.78,19121,,,,3.02,926,,92600,,,,13.1233409815295,,,,18501,
328,Finland,1953,,,,0.700800167355253,,7258.21,1357.95,19255,,,,0.67,1329,,132900,,,,18.3102996468826,,,,19121,
329,Finland,1954,,,,8.75616722929109,,7178.22,1508.65,20941,,,,-2.76,1360,,136000,,,,18.9462011473597,,,,19255,
330,Finland,1955,,,,5.09526765674992,,8022.07,1676.83,22008,,,,-0.12,1367,,136700,,,,17.0404895494554,,,,20941,
331,Finland,1956,,,,3.02162849872774,,9076.95,1855.11,22673,,,,14.29,1506,,150600,,,,16.5914762117231,,,,22008,
332,Finland,1957,,,,4.70162748643761,,10006.39,2021.62,23739,,,,10.73,1690,,169000,,,,16.8892077962182,,,,22673,
333,Finland,1958,,,,0.539197101815581,,10706.93,2178.03,23867,,,,6.64,1720,,172000,,,,16.0643620533617,,,,23739,
334,Finland,1959,,,,5.94125780366197,,11600.97,2368.09,25285,,,,1.84,1746,,174600,,,,15.0504656076173,,,,23867,
335,Finland,1960,,,,9.14771603717619,,12615.24,2724.64,27598,,,,3.1,1614,,161400,,,,12.7940491025141,,,,25285,
336,Finland,1961,,,,7.62011739981159,,16567,3087.93,29701,,,,1.67,1678,,167800,,,,10.1285688416732,,,,27598,
337,Finland,1962,,,,3.11774014342951,,17679,3306.57,30627,,,,4.9,2036,,2036000,,,,11.5164884891679,,,,29701,
338,Finland,1963,,,,3.29447872791981,,19418,3590.81,31636,,,,5.05,2610,,2610000,,,,13.4411370892986,,,,30627,
339,Finland,1964,,,,5.05436844101657,,22039,4049.97,33235,,,,10.17,3004,,3004000,,,,13.6303825037434,,,,31636,
340,Finland,1965,,,,5.3166842184444,,24218,4478.84,35002,,,,4.47,3446,,3446000,,,,14.2290858039475,,,,33235,
341,Finland,1966,,,,2.40271984458031,,25883,4801.77,35843,,,,4.3,3930,,3930000,,,,15.183711316308,,,,35002,
342,Finland,1967,,,,2.11198839382865,,27992,5267.65,36600,,,,6.19,4431,,4431000,,,,15.8295227207774,,,,35843,
343,Finland,1968,,,,2.30054644808744,,31840,6039.63,37442,,,,7.96,4995,,4995000,,,,15.6878140703518,,,,36600,
344,Finland,1969,,,,9.63089578548155,,36624,6894.02,41048,,,,2.07,4426,,4426000,,,,12.0849716033202,,,,37442,
345,Finland,1970,,,,7.4693042291951,,41078,7849.67,44114,,,,2.86,4200,,4200000,,,,10.2244510443546,,,,41048,
346,Finland,1971,,,,2.09003944326065,,44915,8626.36,45036,,,,7.22,3993,,3993000,,,,8.89012579316487,,,,44114,
347,Finland,1972,,,,7.63167243982592,,52335,10059.82,48473,,,,7.1,3842,,3842000,,,,7.34116747874272,,,,45036,
348,Finland,1973,,,,6.70682648072123,,63799,12244.59,51724,,,,12.26,3154,,3154000,,,,4.94365115440681,,,,48473,
349,Finland,1974,,,,3.02954141211043,,81760,15430.91,53291,,,,17,2681,,2681000,,,,3.2791095890411,,,,51724,
350,Finland,1975,,,,1.15216453059617,,96237.59,17770.06,53905,,,,17.92,3544,,3544,18045,,69620,3.68255273225358,,,,53291,
351,Finland,1976,,,,-0.42482144513496,,108592.81,20222.08,53676,,,,13.65,4627,,4627,20474,,69806,4.26087141496753,,,,53905,
352,Finland,1977,,,,0.245919964229824,,118165.44,22271.95,53808,,,,12.36,6718,,6718,22527,,70037,5.68524942656668,,,,53676,
353,Finland,1978,,,,2.09262563187631,,129444.49,24554.93,54934,,,,7.27,12227,2051,2051,24882,,71859,8.35270147379773,,,,53808,
354,Finland,1979,,,,6.95743983689519,,151158.29,28464.97,58756,,,,7.79,15218,2555,2555,28864,,76876,8.97594481919356,,,,54934,
355,Finland,1980,,,,5.33392334399891,,174037.46,32795.97,61890,80590,,,11.6,17585,3021,3021,33322,,80810,9.21149763217859,,,,58756,
356,Finland,1981,,,,1.26938826157093,,196625.29,37138.08,63043,81613,,,12,21451,3717,3717,37665,,81835,10.0085949515969,,,,61890,80590
357,Finland,1982,,,,3.02402803474937,,220610.37,41672.93,65090,84081,,,9.3,29398,5087,5087,42368,,84310,12.2069650490138,,,,63043,81613
358,Finland,1983,,,,2.9471580975488,,246135.38,46510.02,66849,86559,,,8.4,37681,6412,6412,47216,,86796,13.7862765915818,,,,65090,84081
359,Finland,1984,,,,3.04416640672835,,273854.38,52056.01,68866,89194,,,7,,7446,7446,52824,,89437,14.3038239004488,,,,66849,86559
360,Finland,1985,,,,3.2804897190394,,296810.84,56663.02,71184,92120,,,5.82,,7902,7902,57499,,92371,13.9456033229433,,,,68866,89194
361,Finland,1986,,,,2.62592270950934,,315860.96,60502.07,72873,94539,,,2.9,,8745,8745,61864,,94797,14.4540509109854,,,,71184,92120
362,Finland,1987,,,,3.5583198468357,,341950.82,65693.03,75861,97903,,,4.08,,9841,9841,66814,,98170,14.9802802519537,,,,72873,94539
363,Finland,1988,,,,5.10096728394431,,379902.42,74579.07,79581,102897,,,5.14,,9769,9769,75712,,103177,13.0988493152301,,,,75861,97903
364,Finland,1989,,,,5.4151238617258,,424947.27,83098.96,84092,108469,,,6.57,,8899,8899,84780,,108765,10.7089186194388,,,,79581,102897
365,Finland,1990,,,,0.082051092938995,,452125.2,88080.02,84103,108558,,,4.96,,9089,9089,89747,,108854,10.3190258131186,,,,84092,108469
366,Finland,1991,,,,-6.24366697986329,,432147.55,84043,78731.05,101780,,,4.16,,14204,14204,85698,,102057,16.9008721725783,,,,84103,108558
367,Finland,1992,,,,-3.73550795834152,,422366.82,82007.93,75731.07,97978,,,2.87,,27849,27849,83041,,98245,33.9589110467732,,,,78731.05,101780
368,Finland,1993,,,,-0.920614831901034,,428544.44,83082.99,74790.22,97076,,,2.2,,43030,43030,83924,,97341,51.7915881457805,,,,75731.07,97978
369,Finland,1994,,,,3.57348881288888,,455234.82,87889.96,77733.39,100545,,,1.08,,51722,51722,88103,,100822,58.8485874837126,,,,74790.22,97076
370,Finland,1995,,,,3.92361629121289,,490653.53,95912.02,80411.97,104490,,,Australia,,60121,60121,95912,,104780,62.6834884720393,,,,77733.39,100545
371,Finland,1996,,,,3.6998755861805,,509727.43,99258.96,83461.51,108356,,,1.07,,66121,66121,99259,,108650,66.6146411366792,,,,80411.97,104490
372,Finland,1997,,,,6.19993355236443,,547863.35,107576.03,88627.97,115074,,,1.22,,69770,69770,107576,,115268,64.8564554761874,,,,83461.51,108356
373,Finland,1998,,,,5.22533326381285,,595274.6,117057.96,93640,121087,,,1.35,,69795,69795,117058,,121246,59.6243091883713,,,,88627.97,115074
374,Finland,1999,,,,3.92114760461486,,617553.25,122685.02,97261,125835,,,1.32,,68052,68052,122685,,125960,55.4688746841301,,,,93640,121087
375,Finland,2000,,,,5.05662176659911,,677319.72,132198.06,102185,132198,,,2.95,,63236,63236,132198,,132272,47.8342874320546,,,,97261,125835
376,Finland,2001,,,,2.70503335905232,,704580.9,139789.06,104880,135774,,,2.66,,61760,61760,139789,,135759,44.1808536376166,,,,102185,132198
377,Finland,2002,,,,1.5732025277299,,143.97,143808.08,106570,137910,,,2,,59253,59253,143808,,137989,41.2028308840505,,,,104880,135774
378,Finland,2003,,,,1.81060111667029,,145.94,145795.05,108490,140407,,,1.3,,63320,63320,145795,,140437,43.4308297846875,,,,106570,137910
379,Finland,2004,,,,3.69639690328829,,151.94,152151.04,112500,145597,,,0.14,,63788,63788,152151,,145363,41.9241301275364,,,,108490,140407
380,Finland,2005,,,,2.76791417405577,,157.38,157070.03,115800,149627,,,0.78,,60044,60044,157070,,149616,38.227534558948,,,,112500,145597
381,Finland,2006,,,,4.92290829863593,,,167008.93,121580,156993,,,1.28,,58895,58895,167009,,,35.2645813610087,,,,115800,149627
382,Finland,2007,,,,4.20273515379666,,,179658.34,,163591,,,1.58,,56068,56068,179659,,,31.2081253784266,,,,121580,156993
383,Finland,2008,,,,1.04101081355332,,,184728,,165294,,,3.9,,54382,54382,184728,,,29.4389589017366,,,,,163591
384,Finland,2009,,,,-6.35594758430433,,,176448,,154788,,,Australia,,58968,58968,176448,,,33.4194776931447,,,,,165294
385,France,1946,,,,,,,,,,,,74.019,2195.643,,1974977,,,,,,,,,
386,France,1947,,,,,,,,,,,,56.495,2499.1,,2117600,,,,,,,,,
387,France,1948,,,,,,,,,,,,42.432,3411.7,,2450800,,,,,,,,,
388,France,1949,,,,,,,13657,166.8,,,,-0.411,3905.8,,2723700,13033,,,28.5992531302629,,,,,
389,France,1950,,,,7.49400479616307,,100900,15073,179.3,,,,8.053,4133,,2845600,15305,,,27.4198898693027,,,,166.8,
390,France,1951,,,,6.13496932515338,,123600,18765,190.3,,,,19.684,4286.6,,3032200,19290,,,22.8435917932321,,,,179.3,
391,France,1952,,,,2.62743037309512,,145600,20732,195.3,,,,6.677,4871.5,,3573600,22466,,,23.4974918001158,,,,190.3,
392,France,1953,,,,2.91858678955452,,151800,21013,201,,,,-2.005,5417.5,,4176900,23307,,,25.7816589730167,,,,195.3,
393,France,1954,,,,4.82587064676616,,160700,22799,210.7,,,,1.254,5647,,4528000,24741,,,24.7686302030791,,,,201,
394,France,1955,,,,5.79022306597059,,171900,24278,222.9,,,,0.869,5754,,4727000,26596,,,23.7004695609194,,,,210.7,
395,France,1956,,,,5.02467474203678,,191000,27462,234.1,,,,2.819,6370,,5416000,29304,,,23.1956885878669,,,,222.9,
396,France,1957,,,,6.02306706535669,,212700,29248,248.2,,,,4.67,7040,,6043000,33104,,,24.0700218818381,,,,234.1,
397,France,1958,,,,2.5382755842063,,244700,29207,254.5,,,,12.115,7972,,6589000,38290,,,27.2948265826685,,,,248.2,
398,France,1959,,,,2.82907662082514,,267200,30958,261.7,,,,5.843,8404,,6994000,41721,,,27.1464564894373,,,,254.5,
399,France,1960,,,,7.06916316392816,,296500,33058,280.2,,,,3.913,7302.6,,71719000,46326,,,22.0902655938048,,,,261.7,
400,France,1961,,,,5.49607423269094,,323500,39245,295.6,,,,3.168,7577.6,,74719000,50217,,,19.3084469359154,,,,280.2,
401,France,1962,,,,6.63058186738834,,361200,42295,315.2,,,,4.728,8626.3,,78961000,56277,,,20.3955550301454,,,,295.6,
402,France,1963,,,,5.48857868020305,,404900,45661,332.5,,,,5.055,8977.4,,83698000,63158,,,19.6609798296139,,,,315.2,
403,France,1964,,,,6.49624060150376,,449200,50334,354.1,,,,2.67,8796.9,,82368000,70039,,,17.4770532840625,,,,332.5,
404,France,1965,,,,4.6879412595312,,483500,55828,370.7,,,,2.786,8494.7,,80118000,75675,,,15.2158415132192,,,,354.1,
405,France,1966,,,,5.3142702994335,,523400,54569,390.4,,,,2.649,8004.7,,75257000,82043,,,14.6689512360498,,,,370.7,
406,France,1967,,,,4.58504098360657,,565400,59700,408.3,,,,3.06,9063,,86016000,88750,,,15.1809045226131,,,,390.4,
407,France,1968,,,,4.35953955424933,,614500,63750,426.1,,,,4.947,9736,,90432000,96732,,,15.2721568627451,,,,408.3,
408,France,1969,,,,6.94672612062894,,700700,69418,455.7,,,,5.995,10085.5,,93307000,111252,,,14.5286525108761,,,,426.1,
409,France,1970,,,,5.79328505595786,,793500,79877,482.1,,,,5.709,9881.6,,89170000,124454,,,12.3710204439325,,,,455.7,
410,France,1971,,,,5.37232939224226,,884200,89105,508,,,,5.743,9597.1,,87225000,138797,,,10.7705515964312,,,,482.1,
411,France,1972,,,,5.88582677165355,,987900,98406,537.9,,,,6.553,8618.3,,77852000,155223,,,8.75790094099953,,,,508,
412,France,1973,,,,5.37274586354342,,1129800,111852,566.8,,,,7.903,,,,178239,,,,,,,537.9,
413,France,1974,,,,3.22865208186309,,1303000,129730,585.1,,,,14.445,,,,207374,,,,,,,566.8,
414,France,1975,,,,0.188002050931479,,1467900,148702,586.2,,,,10.705,,,,233388,,,,,,,585.1,
415,France,1976,,,,5.15182531559193,,1700600,170709,616.4,,,,9.741,,,,270023,,,,,,,586.2,
416,France,1977,,,,3.0661907852044,,1917800,191532,635.3,,,,9.175,,,,304243,,,,,,,616.4,
417,France,1978,,,,3.79348339367229,,2270220,241225,659.4,,,,9.388,,72800,72800,345238,,,,,,,635.3,
418,France,1979,,,,3.30603579011224,,2580310,266107,681.2,,,,11.276,,82800,82800,393550,,,31.1153032426806,,,,659.4,
419,France,1980,,,,1.07163828537873,,2911520,314698,688.5,1025780,,,13.057,,92900,92200,445233,,,29.5203655568196,,,,681.2,
420,France,1981,,,,1.5475053130301,,3279640,360827,690.5,1041654,,,13.333,,110100,110100,500756,,,30.5132376457416,,,,688.5,1025780
421,France,1982,,,,0.124993519921213,,3771840,399185,701.4,1042956,,,11.978,,145500,145500,574445,,,36.4492653782081,,,,690.5,1041654
422,France,1983,,,,3.866893713637,,4212150,443475,,1083286,,,9.46,,170000,170000,636622,,,38.333615198151,,,,701.4,1042956
423,France,1984,,,,5.89410368083774,,4589160,498656,,1147136,,,7.674,,201400,201400,693088,,,40.3885644612719,,,,,1083286
424,France,1985,,,,5.35402951350146,,4932860,552432,,1208554,,,5.831,,227700,227700,743890,,,41.2177426361978,,,,,1147136
425,France,1986,,,,4.0375523145842,,5292980,570893,,1257350,,,2.539,,249300,249300,802365,,,43.6684282343627,,,,,1208554
426,France,1987,,,,1.78001352049946,,5564380,622867,,1279731,,,3.289,,281200,281200,845164,,,45.1460745231325,,,,,1257350
427,France,1988,,,,-0.172848825260929,,5996200,652073,,1277519,,,2.701,,302800,302800,911194,,,46.4365186106464,,,,,1279731
428,France,1989,,,,0.997558549031363,,6431720,695771,,1290263,,,3.498,,333300,333300,980534,,,47.9036924505333,,,,,1277519
